farm_id,state,farm_size,contract_type,sale_type,chick_count,feed_consumed_kg,mortality_count,contract_duration,price_per_bird_inr,total_revenue,total_cost,estimated_profit,mortality_rate,feed_efficiency,revenue_per_bird,profit_per_bird,duration_efficiency,risk_label,farm_score,approval
F0152,Maharashtra,Small,Layer,Retail,5105,21945.8,459,119,259.67,1266000.02,846056.71,460611.69,0.0899,4.2989,247.99,90.23,3870.69,Low,54.1,Approve
F0153,Tamil Nadu,Small,Broiler,Wholesale,6867,28731.6,642,103,243.77,1595691.52,1101187.6,421791.97,0.0935,4.184,232.37,61.42,4095.07,Low,48.8,Approve
F0154,West Bengal,Medium,Broiler,Wholesale,12194,48345.9,502,53,207.35,2476327.16,1788204.38,804798.55,0.0412,3.9647,203.08,66.0,15184.88,Low,61.8,Approve
F0155,Gujarat,Large,Broiler,Retail,11640,34777.2,434,42,252.05,2879019.81,1434010.4,1457382.23,0.0373,2.9877,247.34,125.2,34699.58,Low,90.9,Approve
F0156,West Bengal,Small,Layer,Export,3446,11342.9,158,154,184.09,619821.7,516187.62,85836.46,0.0459,3.2916,179.87,24.91,557.38,Low,64.7,Approve
F0157,Odisha,Medium,Broiler,Retail,10226,34018.5,1336,145,238.0,2274746.29,1523310.56,865706.71,0.1306,3.3267,222.45,84.66,5970.39,Medium,67.0,Revise
F0158,West Bengal,Medium,Layer,Export,13984,45097.4,2405,100,181.87,2324510.81,1939947.24,577714.96,0.172,3.2249,166.23,41.31,5777.15,Medium,52.5,Revise
F0159,Tamil Nadu,Small,Breeder,Retail,4783,17580.0,240,155,193.96,904398.04,757708.22,148431.09,0.0502,3.6755,189.09,31.03,957.62,Low,57.7,Approve
F0160,Maharashtra,Medium,Layer,Wholesale,8554,31739.1,303,174,259.01,2176300.16,1390563.93,935344.47,0.0354,3.7104,254.42,109.35,5375.54,Low,76.3,Approve
F0161,West Bengal,Small,Broiler,Wholesale,6970,23744.7,381,148,208.87,1415948.76,1054271.84,349207.6,0.0547,3.4067,203.15,50.1,2359.51,Low,67.4,Approve
F0162,Punjab,Medium,Broiler,Retail,9982,33953.2,2052,120,245.64,2199854.48,1459019.73,846683.14,0.2056,3.4014,220.38,84.82,7055.69,High,55.0,Reject
F0163,Odisha,Medium,Broiler,Wholesale,8134,34232.3,404,114,210.09,1666371.18,1324659.67,311093.84,0.0497,4.2085,204.86,38.25,2728.89,Low,48.6,Approve
F0164,Gujarat,Medium,Layer,Retail,12336,51093.2,1425,137,247.2,2873327.85,2041300.53,1094346.6,0.1155,4.1418,232.92,88.71,7987.93,Low,53.4,Approve
F0165,Punjab,Small,Layer,Retail,4577,15210.5,276,156,257.24,1141866.43,690416.47,512957.02,0.0603,3.3232,249.48,112.07,3288.19,Low,80.8,Approve
F0166,Tamil Nadu,Large,Broiler,Export,12033,52384.9,585,150,214.84,2522270.76,2074997.8,506589.8,0.0486,4.3534,209.61,42.1,3377.27,Low,46.7,Approve
F0167,Sikkim,Small,Broiler,Retail,5274,23309.9,730,158,224.75,1103252.3,924658.6,38818.74,0.1384,4.4198,209.19,7.36,245.69,Medium,24.1,Revise
F0168,Bihar,Small,Layer,Wholesale,3773,12660.2,721,35,230.29,785781.84,490650.84,312764.59,0.1911,3.3555,208.26,82.9,8936.13,High,57.5,Reject
F0169,Tamil Nadu,Small,Broiler,Wholesale,5726,19482.8,262,107,254.79,1425458.56,823842.84,513598.43,0.0458,3.4025,248.94,89.7,4799.99,Low,78.6,Approve
F0170,Andhra Pradesh,Medium,Broiler,Wholesale,13014,47625.7,275,67,200.54,2582182.91,1853476.6,774314.51,0.0211,3.6596,198.42,59.5,11556.93,Low,69.2,Approve
F0171,Maharashtra,Medium,Layer,Export,9628,42362.3,956,145,228.9,2094380.94,1661559.04,566600.4,0.0993,4.3999,217.53,58.85,3907.59,Low,42.9,Approve
F0172,Uttarakhand,Small,Broiler,Wholesale,5648,24228.5,461,131,205.98,1115784.49,946962.64,207260.46,0.0816,4.2897,197.55,36.7,1582.14,Low,42.1,Approve
F0173,Bihar,Medium,Layer,Export,10852,32277.8,1040,37,197.35,2038995.24,1324093.64,802447.12,0.0958,2.9744,187.89,73.94,21687.76,Low,76.5,Approve
F0174,Sikkim,Small,Layer,Export,4201,14567.6,194,107,186.79,766581.02,610449.56,141833.83,0.0462,3.4677,182.48,33.76,1325.55,Low,63.2,Approve
F0175,Tamil Nadu,Medium,Layer,Retail,8900,33292.5,1099,141,229.66,1917649.84,1400528.33,370938.99,0.1235,3.7407,215.47,41.68,2630.77,Medium,48.8,Revise
F0176,Karnataka,Small,Broiler,Wholesale,6986,25536.1,407,177,250.57,1699409.09,1130920.33,502938.54,0.0583,3.6553,243.26,71.99,2841.46,Low,67.2,Approve
F0177,Bihar,Medium,Broiler,Wholesale,11512,36027.6,896,84,208.11,2302468.06,1540119.73,724387.95,0.0778,3.1296,200.01,62.92,8623.67,Low,73.1,Approve
F0178,Uttarakhand,Small,Broiler,Wholesale,3306,14083.5,654,77,224.21,667836.12,520392.47,146974.14,0.1978,4.26,202.01,44.46,1908.76,High,28.4,Reject
F0179,Uttar Pradesh,Large,Broiler,Wholesale,11334,44778.4,604,117,231.37,2552427.86,1787572.0,926823.74,0.0533,3.9508,225.2,81.77,7921.57,Low,64.3,Approve
F0180,Maharashtra,Small,Breeder,Wholesale,5551,23449.9,334,39,213.17,1147704.17,831934.73,357693.8,0.0602,4.2244,206.76,64.44,9171.64,Low,53.4,Approve
F0181,Telangana,Small,Layer,Wholesale,5315,22641.4,190,81,252.27,1316811.19,840396.8,622562.34,0.0357,4.2599,247.75,117.13,7685.95,Low,64.9,Approve
F0182,West Bengal,Small,Broiler,Retail,6657,27108.7,398,63,209.02,1349844.68,1003799.8,278465.76,0.0598,4.0722,202.77,41.83,4420.09,Low,50.9,Approve
F0183,Karnataka,Large,Breeder,Wholesale,9021,31994.4,1296,90,190.0,1590860.49,1299262.8,384183.21,0.1437,3.5467,176.35,42.59,4268.7,Medium,50.2,Revise
F0184,Punjab,Large,Layer,Wholesale,20973,80492.9,4538,173,191.52,3582219.26,3464530.07,274475.07,0.2164,3.8379,170.8,13.09,1586.56,High,26.6,Reject
F0185,Bihar,Small,Broiler,Retail,5555,17068.4,532,108,251.27,1328848.5,759910.8,561193.03,0.0958,3.0726,239.22,101.02,5196.23,Low,81.0,Approve
F0186,Tamil Nadu,Medium,Broiler,Export,6950,27419.1,605,47,259.04,1721848.96,1008791.31,630325.73,0.0871,3.9452,247.75,90.69,13411.19,Low,61.9,Approve
F0187,Uttarakhand,Large,Broiler,Retail,12960,40237.3,452,100,203.12,2586433.68,1763620.6,743218.28,0.0349,3.1047,199.57,57.35,7432.18,Low,78.2,Approve
F0188,Maharashtra,Medium,Breeder,Wholesale,10422,41476.6,627,115,191.49,1935642.32,1646657.2,224764.74,0.0602,3.9797,185.73,21.57,1954.48,Low,47.7,Approve
F0189,Punjab,Medium,Broiler,Retail,6968,22230.1,159,61,218.58,1505660.94,913026.29,721418.94,0.0228,3.1903,216.08,103.53,11826.54,Low,88.8,Approve
F0190,Uttarakhand,Small,Layer,Retail,6668,20002.9,695,72,236.76,1496441.25,858814.2,699598.46,0.1042,2.9998,224.42,104.92,9716.65,Low,81.3,Approve
F0191,Himachal Pradesh,Small,Broiler,Export,6143,18926.5,133,112,228.99,1391384.7,845846.96,605760.79,0.0217,3.081,226.5,98.61,5408.58,Low,90.8,Approve
F0192,Uttar Pradesh,Large,Layer,Wholesale,16842,47214.6,917,98,256.09,4195618.64,2174246.27,2039764.63,0.0544,2.8034,249.12,121.11,20813.92,Low,92.3,Approve
F0193,Telangana,Large,Broiler,Export,11712,47104.0,285,79,245.42,2839357.09,1786376.53,1020498.87,0.0243,4.0219,242.43,87.13,12917.71,Low,68.2,Approve
F0194,Telangana,Medium,Breeder,Wholesale,7116,28784.8,445,41,249.52,1719943.16,1040933.33,708019.75,0.0625,4.0451,241.7,99.5,17268.77,Low,65.5,Approve
F0195,Punjab,Small,Breeder,Export,6982,25661.5,617,114,223.33,1490401.8,1055154.87,442882.66,0.0884,3.6754,213.46,63.43,3884.94,Low,60.5,Approve
F0196,Odisha,Small,Broiler,Wholesale,4967,15270.1,603,152,206.18,961920.59,718511.58,238790.37,0.1214,3.0743,193.66,48.08,1570.99,Medium,64.4,Revise
F0197,Arunachal Pradesh,Medium,Layer,Export,10570,31097.4,653,87,236.14,2418868.7,1376125.47,1087091.84,0.0618,2.942,228.84,102.85,12495.31,Low,88.4,Approve
F0198,Arunachal Pradesh,Large,Layer,Export,12381,35069.4,450,112,215.12,2614992.37,1637096.27,838532.26,0.0363,2.8325,211.21,67.73,7486.9,Low,86.2,Approve
F0199,Maharashtra,Large,Breeder,Wholesale,12699,39135.4,2358,141,203.02,2338785.72,1814250.4,555759.23,0.1857,3.0818,184.17,43.76,3941.55,High,54.1,Reject
F0200,Maharashtra,Medium,Broiler,Export,11202,48330.5,1661,157,192.18,1993189.32,1936031.27,46115.79,0.1483,4.3145,177.93,4.12,293.73,High,24.1,Reject
F0201,Himachal Pradesh,Medium,Broiler,Wholesale,11750,37724.7,1259,65,222.23,2471204.39,1553221.18,829685.08,0.1071,3.2106,210.32,70.61,12764.39,Low,69.2,Approve
F0202,Punjab,Small,Layer,Wholesale,3467,11795.6,286,83,227.54,756232.09,484010.71,296444.52,0.0825,3.4022,218.12,85.5,3571.62,Low,72.4,Approve
F0203,Maharashtra,Small,Layer,Wholesale,6525,19438.5,1482,76,225.5,1304201.61,842057.0,579208.61,0.2271,2.9791,199.88,88.77,7621.17,High,61.7,Reject
F0204,West Bengal,Large,Broiler,Export,19017,60436.3,1073,144,189.32,3498743.47,2767283.8,955041.57,0.0564,3.178,183.98,50.22,6632.23,Low,71.9,Approve
F0205,Punjab,Medium,Layer,Wholesale,10866,40016.0,837,153,225.6,2356901.09,1719207.2,604389.12,0.077,3.6827,216.91,55.62,3950.26,Low,60.0,Approve
F0206,Tamil Nadu,Small,Broiler,Retail,5822,22316.8,808,125,193.47,1048191.66,911447.38,171565.07,0.1388,3.8332,180.04,29.47,1372.52,Medium,41.7,Revise
F0207,Tamil Nadu,Small,Layer,Retail,3847,12376.2,357,136,233.1,855047.09,557638.31,333465.55,0.0928,3.2171,222.26,86.68,2451.95,Low,75.1,Approve
F0208,Telangana,Medium,Broiler,Export,10868,31497.0,575,149,214.35,2267902.65,1524215.24,757200.91,0.0529,2.8981,208.68,69.67,5081.89,Low,83.0,Approve
F0209,Arunachal Pradesh,Small,Broiler,Retail,5924,20525.2,761,130,247.9,1374133.65,884664.62,487820.42,0.1285,3.4648,231.96,82.35,3752.46,Medium,63.9,Revise
F0210,Odisha,Small,Broiler,Wholesale,3258,10419.6,507,132,242.26,727823.89,468585.6,271748.11,0.1556,3.1982,223.4,83.41,2058.7,Medium,65.9,Revise
F0211,Bihar,Medium,Broiler,Wholesale,6564,20829.2,307,61,237.95,1525264.91,857625.33,859256.99,0.0468,3.1732,232.37,130.9,14086.18,Low,85.8,Approve
F0212,Karnataka,Medium,Broiler,Wholesale,9298,41206.6,855,95,236.06,2093917.73,1528478.09,592379.71,0.092,4.4318,225.2,63.71,6235.58,Low,44.5,Approve
F0213,Bihar,Medium,Broiler,Retail,9796,37692.2,2286,40,224.84,1945454.15,1388688.84,433479.85,0.2334,3.8477,198.6,44.25,10837.0,High,31.8,Reject
F0214,Bihar,Small,Broiler,Wholesale,3039,11386.2,404,177,184.89,524489.91,498073.6,-1022.2,0.1329,3.7467,172.59,-0.34,-5.78,High,36.8,Reject
F0215,Andhra Pradesh,Medium,Broiler,Wholesale,11066,38806.4,1038,66,232.44,2451473.89,1536881.87,893608.43,0.0938,3.5068,221.53,80.75,13539.52,Low,67.5,Approve
F0216,Uttarakhand,Small,Layer,Export,5976,21090.5,661,131,217.35,1227003.15,901965.4,248541.23,0.1106,3.5292,205.32,41.59,1897.26,Low,54.9,Approve
F0217,Odisha,Small,Broiler,Wholesale,5267,19590.8,162,78,217.56,1128266.85,767383.33,353407.75,0.0308,3.7195,214.21,67.1,4530.87,Low,68.5,Approve
F0218,Sikkim,Medium,Broiler,Retail,12400,49400.7,1066,48,210.32,2495816.91,1812628.73,960874.1,0.086,3.9839,201.28,77.49,20018.21,Low,58.0,Approve
F0219,Maharashtra,Medium,Layer,Wholesale,8028,32061.0,361,36,254.33,1995749.28,1158121.2,786593.52,0.045,3.9936,248.6,97.98,21849.82,Low,68.6,Approve
F0220,Karnataka,Large,Breeder,Wholesale,18213,56312.4,1988,162,199.96,3443035.27,2674057.2,581800.32,0.1092,3.0919,189.04,31.94,3591.36,Low,61.7,Approve
F0221,Sikkim,Medium,Layer,Wholesale,13182,48116.8,2929,71,205.33,2405823.66,1884055.73,496798.08,0.2222,3.6502,182.51,37.69,6997.16,High,35.8,Reject
F0222,Gujarat,Medium,Broiler,Wholesale,7224,25286.4,298,117,257.04,1818566.8,1067760.0,741354.91,0.0413,3.5003,251.74,102.62,6336.37,Low,79.8,Approve
F0223,Tamil Nadu,Small,Layer,Export,5975,25572.4,474,164,244.81,1404707.23,1035547.24,299709.34,0.0793,4.2799,235.1,50.16,1827.5,Low,46.0,Approve
F0224,Arunachal Pradesh,Small,Breeder,Wholesale,4915,19037.8,262,40,181.13,866489.96,699532.71,113305.7,0.0533,3.8734,176.3,23.05,2832.64,Low,51.2,Approve
F0225,Gujarat,Small,Broiler,Wholesale,3687,13661.3,159,70,252.49,910733.81,530781.27,441711.73,0.0431,3.7053,247.01,119.8,6310.17,Low,75.3,Approve
F0226,Odisha,Small,Breeder,Retail,6690,20044.4,818,32,198.13,1244454.93,813535.47,462078.38,0.1223,2.9962,186.02,69.07,14439.95,Medium,71.1,Revise
F0227,Tamil Nadu,Large,Broiler,Retail,10836,41497.4,381,69,236.47,2517295.52,1587664.4,868871.14,0.0352,3.8296,232.31,80.18,12592.34,Low,68.9,Approve
F0228,West Bengal,Small,Broiler,Retail,5307,15917.0,728,80,224.25,1108350.16,691001.33,353319.18,0.1372,2.9992,208.85,66.58,4416.49,Medium,68.3,Revise
F0229,Arunachal Pradesh,Large,Broiler,Export,18111,61093.0,2350,61,222.94,3775756.07,2445999.73,1232069.66,0.1298,3.3733,208.48,68.03,20197.86,Medium,62.0,Revise
F0230,West Bengal,Medium,Layer,Retail,12026,36593.1,791,77,237.43,2761423.86,1570970.78,1021172.84,0.0658,3.0428,229.62,84.91,13261.98,Low,82.0,Approve
F0231,Sikkim,Medium,Broiler,Wholesale,10826,43049.9,1059,100,196.57,2023935.93,1680860.02,284434.15,0.0978,3.9765,186.95,26.27,2844.34,Low,43.7,Approve
F0232,Punjab,Medium,Broiler,Retail,9562,30126.3,3225,177,192.72,1532013.01,1441762.87,248576.64,0.3373,3.1506,160.22,26.0,1404.39,High,39.3,Reject
F0233,Arunachal Pradesh,Medium,Broiler,Retail,9620,33344.5,91,118,232.15,2222712.89,1416385.22,832872.92,0.0095,3.4662,231.05,86.58,7058.25,Low,81.6,Approve
F0234,Himachal Pradesh,Medium,Broiler,Wholesale,11182,48335.8,837,138,203.25,2187546.25,1896819.33,223129.98,0.0749,4.3226,195.63,19.95,1616.88,Low,38.2,Approve
F0235,Himachal Pradesh,Small,Broiler,Wholesale,5696,17927.2,1037,64,257.92,1335338.01,744006.22,636702.28,0.1821,3.1473,234.43,111.78,9948.47,High,67.4,Reject
F0236,Karnataka,Medium,Broiler,Wholesale,9094,33313.8,1105,137,216.12,1845983.85,1409093.02,351048.59,0.1215,3.6633,202.99,38.6,2562.4,Medium,49.9,Revise
F0237,Odisha,Small,Broiler,Wholesale,4930,17317.9,507,69,188.93,883503.07,687968.47,177616.07,0.1028,3.5128,179.21,36.03,2574.15,Low,54.9,Approve
F0238,Andhra Pradesh,Small,Breeder,Wholesale,5861,16591.4,1237,81,234.87,1231233.54,742459.2,374628.43,0.2111,2.8308,210.07,63.92,4625.04,High,60.8,Reject
F0239,Maharashtra,Medium,Broiler,Wholesale,13916,57719.2,2165,141,204.49,2624356.15,2314450.13,477086.57,0.1556,4.1477,188.59,34.28,3383.59,Medium,34.0,Revise
F0240,Karnataka,Small,Broiler,Export,6087,17758.1,680,68,191.89,1102709.14,768613.27,322973.43,0.1117,2.9174,181.16,53.06,4749.61,Low,70.2,Approve
F0241,Gujarat,Large,Broiler,Export,12456,44919.2,1702,97,213.83,2481383.7,1825819.2,553981.05,0.1366,3.6062,199.21,44.48,5711.14,Medium,50.4,Revise
F0242,Andhra Pradesh,Large,Broiler,Retail,10722,40241.3,463,105,257.14,2697410.76,1621552.6,1163455.33,0.0432,3.7532,251.58,108.51,11080.53,Low,74.3,Approve
F0243,Maharashtra,Large,Broiler,Retail,18540,71718.7,1450,94,212.91,3793028.25,2814635.4,779690.96,0.0782,3.8683,204.59,42.05,8294.58,Low,52.6,Approve
F0244,Sikkim,Small,Broiler,Wholesale,4910,19496.0,926,91,207.79,923958.55,753844.89,124519.33,0.1886,3.9707,188.18,25.36,1368.34,High,30.8,Reject
F0245,Sikkim,Small,Layer,Export,4012,12961.0,757,31,215.56,783153.85,507852.58,260458.63,0.1887,3.2306,195.2,64.92,8401.89,High,55.9,Reject
F0246,Telangana,Large,Broiler,Retail,19812,55809.7,2198,163,180.97,3386426.23,2792521.13,391139.8,0.1109,2.817,170.93,19.74,2399.63,Low,64.1,Approve
F0247,Telangana,Medium,Broiler,Wholesale,7338,29571.1,525,151,190.65,1348850.59,1214448.73,90331.63,0.0715,4.0299,183.82,12.31,598.22,Medium,42.7,Revise
F0248,Andhra Pradesh,Large,Broiler,Wholesale,9804,36378.9,431,104,247.97,2377682.54,1471800.87,882323.88,0.044,3.7106,242.52,90.0,8483.88,Low,72.6,Approve
F0249,Tamil Nadu,Large,Layer,Wholesale,18699,78936.0,2567,69,258.24,4497410.15,2900916.4,1572235.91,0.1373,4.2214,240.52,84.08,22786.03,Medium,47.5,Revise
F0250,Himachal Pradesh,Large,Layer,Wholesale,12849,53919.0,114,118,192.64,2464143.93,2098211.47,202727.96,0.0089,4.1964,191.78,15.78,1718.03,Medium,48.9,Revise
F0251,Karnataka,Small,Broiler,Wholesale,3923,16608.6,196,57,222.84,852321.5,601292.27,240616.86,0.05,4.2336,217.26,61.33,4221.35,Low,53.8,Approve
F0252,Andhra Pradesh,Small,Broiler,Wholesale,4125,14951.7,487,109,257.31,998717.65,615120.73,412593.06,0.1181,3.6247,242.11,100.02,3785.26,Low,66.5,Approve
F0253,Odisha,Large,Breeder,Wholesale,13587,45749.7,1662,92,192.53,2455796.61,1908066.33,639507.86,0.1223,3.3672,180.75,47.07,6951.17,Medium,58.0,Revise
F0254,Andhra Pradesh,Small,Broiler,Wholesale,4758,19725.0,344,169,194.9,893799.4,814801.47,56763.48,0.0723,4.1456,187.85,11.93,335.88,Medium,40.2,Revise
F0255,West Bengal,Small,Broiler,Export,4594,16387.7,552,70,254.15,1097339.22,647399.18,439579.01,0.1202,3.5672,238.86,95.69,6279.7,Medium,66.3,Revise
F0256,Gujarat,Medium,Broiler,Wholesale,6492,20202.1,694,58,236.46,1452977.91,835985.93,598988.14,0.1069,3.1118,223.81,92.27,10327.38,Low,76.7,Approve
F0257,Sikkim,Large,Broiler,Wholesale,20133,85634.8,5761,52,192.16,3315156.12,3076734.0,7737.71,0.2861,4.2535,164.66,0.38,148.8,High,10.2,Reject
F0258,Bihar,Medium,Breeder,Retail,13732,59052.4,930,109,211.48,2805640.06,2251848.44,478017.09,0.0677,4.3003,204.31,34.81,4385.48,Low,43.3,Approve
F0259,Uttar Pradesh,Medium,Breeder,Export,13816,49637.1,560,80,184.5,2497361.14,1979310.42,617474.2,0.0405,3.5927,180.76,44.69,7718.43,Low,64.2,Approve
F0260,Uttar Pradesh,Small,Layer,Wholesale,4560,13354.8,550,141,214.61,919582.23,636109.6,320812.94,0.1206,2.9287,201.66,70.35,2275.27,Medium,73.1,Revise
F0261,Gujarat,Medium,Broiler,Export,10356,35824.6,398,134,242.23,2460254.38,1552644.13,958278.22,0.0384,3.4593,237.57,92.53,7151.33,Low,79.2,Approve
F0262,West Bengal,Large,Broiler,Wholesale,16200,67489.4,529,74,224.32,3574579.09,2507886.8,591055.99,0.0327,4.166,220.65,36.48,7987.24,Low,51.4,Approve
F0263,Sikkim,Small,Broiler,Wholesale,5243,22718.0,308,119,231.8,1179523.12,872864.58,260567.93,0.0587,4.333,224.97,49.7,2189.65,Low,47.6,Approve
F0264,Punjab,Medium,Breeder,Wholesale,13728,43187.0,477,179,206.15,2780708.18,2073369.47,772350.9,0.0347,3.1459,202.56,56.26,4314.81,Low,77.1,Approve
F0265,Andhra Pradesh,Large,Layer,Retail,14817,43174.6,1732,167,192.91,2691267.07,2130591.47,791100.9,0.1169,2.9139,181.63,53.39,4737.13,Low,69.6,Approve
F0266,Tamil Nadu,Medium,Broiler,Wholesale,7858,33722.6,309,164,181.05,1394704.2,1363901.56,29787.3,0.0393,4.2915,177.49,3.79,181.63,High,39.7,Reject
F0267,Andhra Pradesh,Medium,Broiler,Retail,13474,46646.8,1036,118,245.7,3183266.37,1982584.18,1215941.64,0.0769,3.462,236.25,90.24,10304.59,Low,73.2,Approve
F0268,Himachal Pradesh,Medium,Broiler,Wholesale,12906,48023.1,560,44,230.93,2915657.64,1802761.8,1096400.26,0.0434,3.721,225.91,84.95,24918.19,Low,71.2,Approve
F0269,Bihar,Small,Breeder,Retail,6069,26981.0,160,106,198.35,1187830.27,1011398.93,98834.79,0.0264,4.4457,195.72,16.29,932.4,Medium,41.5,Revise
F0270,Gujarat,Small,Broiler,Wholesale,5692,16581.7,838,135,213.47,1125601.98,786005.4,359403.03,0.1472,2.9132,197.75,63.14,2662.24,Medium,67.8,Revise
F0271,West Bengal,Large,Broiler,Wholesale,9678,37764.9,1975,119,244.12,2121377.97,1519471.27,440539.04,0.2041,3.9021,219.2,45.52,3702.01,High,35.1,Reject
F0272,Uttar Pradesh,Large,Broiler,Retail,17244,50455.6,2221,116,223.1,3599231.06,2327832.8,1256058.07,0.1288,2.926,208.72,72.84,10828.09,Medium,72.6,Revise
F0273,Maharashtra,Large,Broiler,Retail,19641,67531.6,552,90,204.01,3950661.04,2782001.2,1186250.12,0.0281,3.4383,201.14,60.4,13180.56,Low,73.0,Approve
F0274,Punjab,Large,Breeder,Wholesale,19644,81846.4,5128,137,201.37,3439382.89,3261261.33,186599.34,0.261,4.1665,175.09,9.5,1362.04,High,14.2,Reject
F0275,Maharashtra,Medium,Breeder,Retail,6528,23088.9,351,90,197.41,1253999.9,938803.8,233785.98,0.0538,3.5369,192.1,35.81,2597.62,Low,61.2,Approve
F0276,Arunachal Pradesh,Medium,Breeder,Retail,8790,39512.9,586,80,245.9,2089303.47,1433797.13,581437.75,0.0667,4.4952,237.69,66.15,7267.97,Low,47.3,Approve
F0277,Gujarat,Medium,Layer,Wholesale,13114,49182.8,2744,41,226.55,2660112.98,1833308.09,918410.67,0.2092,3.7504,202.85,70.03,22400.26,High,43.7,Reject
F0278,Telangana,Medium,Broiler,Export,8914,29826.0,956,106,236.73,1997050.4,1269851.38,734474.05,0.1072,3.346,224.04,82.4,6929.0,Low,69.4,Approve
F0279,Andhra Pradesh,Medium,Broiler,Retail,7290,23139.8,476,141,248.81,1754595.57,1056311.6,636656.08,0.0653,3.1742,240.69,87.33,4515.29,Low,80.0,Approve
F0280,Telangana,Medium,Broiler,Wholesale,10516,35711.1,824,95,258.95,2616389.23,1489047.76,987216.42,0.0784,3.3959,248.8,93.88,10391.75,Low,75.2,Approve
F0281,Maharashtra,Large,Layer,Wholesale,19929,68422.4,2906,144,199.96,3694386.99,3011925.2,830756.38,0.1458,3.4333,185.38,41.69,5769.14,Medium,52.0,Revise
F0282,Uttarakhand,Small,Broiler,Retail,6448,18807.6,480,59,194.47,1207197.68,803799.56,405472.28,0.0744,2.9168,187.22,62.88,6872.41,Low,77.9,Approve
F0283,Gujarat,Small,Layer,Wholesale,4418,15146.1,325,134,216.96,923187.13,659360.78,211631.28,0.0736,3.4283,208.96,47.9,1579.34,Low,63.7,Approve
F0284,Odisha,Small,Broiler,Wholesale,4473,16054.5,242,60,182.81,795558.69,624561.0,163493.55,0.0541,3.5892,177.86,36.55,2724.89,Low,60.3,Approve
F0285,Odisha,Medium,Broiler,Wholesale,11980,48263.3,610,42,243.34,2840959.66,1750243.27,976210.43,0.0509,4.0287,237.14,81.49,23243.11,Low,62.9,Approve
F0286,Bihar,Small,Layer,Retail,4387,17181.4,270,157,250.7,1065940.54,719786.84,362216.34,0.0615,3.9164,242.98,82.57,2307.11,Low,64.0,Approve
F0287,Himachal Pradesh,Medium,Breeder,Wholesale,9798,39240.0,1824,130,234.88,2087118.07,1579622.67,638317.92,0.1862,4.0049,213.01,65.15,4910.14,High,40.4,Reject
F0288,Sikkim,Medium,Broiler,Retail,11008,30978.9,272,96,201.44,2190037.01,1419805.67,651877.42,0.0247,2.8142,198.95,59.22,6790.39,Low,86.1,Approve
F0289,Bihar,Small,Broiler,Wholesale,5772,18297.4,517,109,189.85,1046727.81,802991.33,251962.41,0.0896,3.17,181.35,43.65,2311.58,Low,65.8,Approve
F0290,Arunachal Pradesh,Medium,Breeder,Wholesale,13598,53370.3,827,132,210.57,2776219.26,2173146.33,622365.5,0.0608,3.9249,204.16,45.77,4714.89,Low,54.8,Approve
F0291,Gujarat,Small,Layer,Retail,4249,15393.2,298,48,246.67,1011279.18,587358.53,315485.07,0.0701,3.6228,238.0,74.25,6572.61,Low,66.8,Approve
F0292,Uttarakhand,Small,Broiler,Retail,3981,11182.8,297,172,207.83,796460.92,566801.73,262816.51,0.0746,2.809,200.07,66.02,1528.0,Low,80.9,Approve
F0293,Andhra Pradesh,Large,Broiler,Wholesale,12462,51937.1,862,61,182.74,2198484.45,1900859.67,528349.96,0.0692,4.1676,176.42,42.4,8661.47,Low,47.8,Approve
F0294,Odisha,Small,Broiler,Wholesale,3587,14756.1,643,178,201.94,659442.9,617492.82,46501.44,0.1793,4.1138,183.84,12.96,261.24,Medium,26.1,Revise
F0295,Maharashtra,Small,Broiler,Wholesale,3475,12969.8,171,94,259.2,878466.98,517156.71,421029.34,0.0492,3.7323,252.8,121.16,4479.04,Low,73.9,Approve
F0296,Gujarat,Medium,Layer,Retail,9642,28087.0,1767,56,234.13,2050591.09,1196005.47,725956.04,0.1833,2.913,212.67,75.29,12963.5,High,65.8,Reject
F0297,Uttarakhand,Medium,Broiler,Wholesale,7970,32701.5,811,76,252.07,1906765.65,1225616.56,612623.35,0.1018,4.1031,239.24,76.87,8060.83,Low,53.1,Approve
F0298,West Bengal,Small,Broiler,Retail,6348,24073.6,1613,41,241.99,1340936.42,893289.07,452423.99,0.2541,3.7923,211.24,71.27,11034.73,High,37.4,Reject
